AGEP,SCHL,MAR,SEX,DIS,ESP,CIT,MIG,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PINCP,ESR,FER,RAC1P,label
30.0,16,5,1,2,0,5,1,4,1,2,2,2,2,0.0,6,0,6,0
26.0,19,5,2,2,0,1,1,4,1,1,2,2,2,11900.0,1,2,1,0
32.0,18,1,2,2,0,5,1,4,1,2,2,2,2,3700.0,6,2,8,1
19.0,16,5,1,2,0,1,1,1,1,1,2,2,2,18000.0,4,0,1,0
16.0,13,5,2,2,1,1,1,0,4,1,2,2,2,0.0,6,2,6,0
18.0,19,5,2,2,0,1,1,4,4,1,2,2,2,3000.0,1,2,1,1
22.0,5,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
46.0,1,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,1,1
40.0,19,5,1,2,0,1,1,4,2,1,2,2,2,17500.0,6,0,9,1
39.0,16,4,2,2,0,1,1,4,1,1,2,2,2,15000.0,1,2,1,1
21.0,21,5,2,2,0,1,1,4,2,1,2,2,2,13000.0,1,2,1,0
35.0,9,1,2,2,0,5,3,4,1,2,2,2,2,9300.0,1,2,8,0
57.0,19,4,1,1,0,1,1,4,4,1,2,2,2,10000.0,3,0,1,1
58.0,17,1,2,2,0,4,1,4,4,2,2,2,2,12000.0,1,0,8,0
16.0,14,5,1,2,4,1,1,0,2,1,2,2,2,200.0,6,0,9,0
15.0,13,5,2,2,5,1,3,0,2,1,2,2,2,0.0,0,2,1,0
21.0,16,5,2,2,0,1,1,4,2,1,2,2,2,0.0,3,2,1,0
30.0,16,1,1,2,0,5,1,4,1,2,2,2,2,12000.0,1,0,8,1
49.0,21,4,2,2,0,5,1,4,1,2,2,2,2,12000.0,1,2,8,0
24.0,16,5,1,2,0,1,1,4,2,1,2,2,2,700.0,3,0,1,0
27.0,21,1,2,2,0,1,3,4,1,1,2,2,2,15000.0,6,2,1,0
47.0,21,1,1,2,0,5,1,4,1,2,2,2,2,10500.0,1,0,1,1
27.0,21,5,2,2,0,1,1,4,1,1,2,2,2,25000.0,1,2,2,0
33.0,18,1,1,2,0,5,1,4,4,2,2,2,2,10000.0,1,0,1,0
17.0,14,5,1,2,8,5,1,4,1,2,2,2,2,0.0,6,0,8,1
20.0,19,5,2,2,0,1,1,4,2,1,2,2,2,3000.0,1,2,1,0
57.0,1,1,1,2,0,4,1,4,1,2,2,2,2,16000.0,1,0,6,1
26.0,21,5,2,2,0,1,1,4,1,1,2,2,2,27050.0,1,2,1,0
22.0,18,5,1,2,0,1,3,4,2,1,2,2,2,2000.0,6,0,1,0
55.0,21,1,2,2,0,1,1,4,1,1,2,2,2,30000.0,6,0,6,0
15.0,12,5,2,2,2,1,3,0,4,1,2,2,2,0.0,0,2,6,1
17.0,16,5,2,2,1,1,1,4,2,1,2,2,2,15500.0,1,2,1,0
17.0,16,5,2,1,2,1,1,4,1,1,2,1,2,0.0,6,2,1,1
62.0,24,5,1,2,0,1,1,2,2,1,2,2,2,0.0,3,0,1,1
33.0,19,4,2,2,0,1,1,4,1,1,2,2,2,18900.0,6,1,1,1
26.0,20,1,2,2,0,1,1,4,2,1,2,2,2,8400.0,6,2,1,1
37.0,18,5,1,2,0,1,1,4,1,1,2,2,2,8200.0,6,0,8,1
34.0,16,1,1,2,0,1,1,4,1,1,2,2,2,26000.0,1,0,3,0
27.0,19,4,2,2,0,1,1,4,1,1,2,2,2,30000.0,2,2,8,1
41.0,16,1,1,2,0,1,1,4,1,1,2,2,2,15000.0,1,0,1,0
62.0,20,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,2,1
23.0,19,5,2,2,0,1,3,4,2,1,2,2,2,21600.0,1,2,1,1
24.0,18,1,2,2,0,1,1,4,2,1,2,2,2,9600.0,2,2,1,1
17.0,13,5,1,2,7,1,1,4,1,1,2,2,2,1500.0,6,0,8,1
35.0,16,1,2,1,0,1,1,4,1,1,2,2,1,6000.0,1,2,1,1
24.0,19,5,1,2,0,1,1,4,2,1,2,2,2,15000.0,1,0,9,1
23.0,21,5,1,2,0,1,1,4,1,1,2,2,2,5300.0,1,0,1,0
24.0,13,5,2,1,0,5,1,4,4,2,1,2,1,0.0,6,2,8,0
46.0,17,5,1,1,0,1,1,4,1,1,2,2,1,0.0,6,0,2,1
46.0,6,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,1
26.0,16,5,2,2,0,1,1,4,4,1,2,2,2,600.0,6,2,1,0
49.0,19,1,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,1,0
19.0,16,5,1,2,0,1,3,4,2,1,2,2,2,1000.0,1,0,9,0
28.0,11,5,1,1,0,1,1,4,1,1,2,2,1,12000.0,3,0,1,1
63.0,20,1,2,2,0,1,1,4,2,1,2,2,2,0.0,6,0,1,0
41.0,22,1,2,2,0,5,3,4,1,2,2,2,2,500.0,6,2,1,0
48.0,22,1,2,2,0,1,1,4,1,1,2,2,2,4000.0,1,2,6,0
27.0,16,5,2,2,0,5,1,4,2,2,2,2,2,0.0,6,2,8,0
35.0,13,5,2,2,0,4,1,4,1,2,2,2,2,20000.0,1,2,1,1
16.0,13,5,1,2,1,1,1,0,1,1,2,2,2,320.0,6,0,1,0
20.0,19,5,2,2,0,1,3,4,1,1,2,2,2,4500.0,3,2,1,0
24.0,16,5,2,2,0,1,1,4,2,1,2,2,2,19700.0,1,2,1,0
15.0,12,5,1,2,1,1,1,0,2,1,2,2,2,3700.0,0,0,9,0
21.0,16,5,1,2,0,1,1,1,1,1,2,2,2,24000.0,4,0,1,0
56.0,18,2,2,2,0,1,1,4,2,1,2,2,2,3100.0,6,0,1,0
18.0,18,5,2,2,0,1,1,4,1,1,2,2,2,11000.0,1,2,8,0
15.0,12,5,2,2,2,1,1,0,2,1,2,2,2,0.0,0,2,1,0
48.0,16,3,2,2,0,4,1,4,1,2,2,2,2,22700.0,1,2,1,0
15.0,12,5,1,2,1,1,1,0,2,1,2,2,2,0.0,0,0,1,0
32.0,16,5,2,2,0,1,1,4,1,1,2,2,2,4800.0,6,2,2,1
17.0,14,5,2,2,8,1,1,4,2,1,2,2,2,0.0,6,2,3,1
53.0,20,3,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
29.0,21,1,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,1,0
22.0,19,5,2,2,0,4,1,4,1,2,2,2,2,0.0,6,2,6,0
61.0,17,5,2,1,0,1,1,4,1,1,2,2,2,7200.0,6,0,2,1
52.0,16,1,2,2,0,1,1,4,4,1,2,2,2,6000.0,1,0,1,0
53.0,16,3,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
33.0,21,3,2,2,0,1,1,4,1,1,2,2,2,24000.0,1,2,1,0
27.0,21,5,1,2,0,3,2,4,4,1,2,2,2,16000.0,1,0,1,0
15.0,11,1,1,2,0,5,1,0,1,2,2,2,2,0.0,0,0,1,1
22.0,20,5,2,2,0,1,1,4,1,1,2,2,2,25000.0,6,2,1,0
60.0,19,3,2,1,0,1,1,4,1,1,2,2,2,9200.0,6,0,1,1
24.0,16,5,1,2,0,1,1,4,1,1,2,2,2,600.0,6,0,8,1
58.0,13,1,2,2,0,1,1,4,1,1,2,2,2,13600.0,1,0,1,0
47.0,16,1,1,2,0,1,1,4,1,1,2,2,2,12000.0,3,0,1,0
17.0,16,5,2,2,7,1,1,4,2,1,2,2,2,20000.0,6,2,1,0
18.0,16,5,2,2,0,1,3,4,1,1,2,2,2,3300.0,6,2,1,0
47.0,21,1,2,2,0,4,1,4,1,2,2,2,2,10000.0,1,2,1,0
35.0,24,1,1,2,0,5,2,4,1,2,2,2,2,0.0,6,0,1,0
28.0,18,5,1,2,0,1,1,4,2,1,2,2,2,25000.0,1,0,1,0
47.0,16,4,2,2,0,5,1,4,1,2,2,2,2,12000.0,1,2,1,0
29.0,21,1,2,2,0,5,3,4,1,2,2,2,2,0.0,6,2,6,0
17.0,13,5,1,2,5,1,1,4,1,1,2,2,2,0.0,6,0,1,0
16.0,13,5,1,2,4,1,1,0,1,1,2,2,2,9000.0,6,0,1,0
37.0,20,1,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,1,0
18.0,16,5,2,1,0,1,3,4,1,1,2,2,1,0.0,6,2,9,0
45.0,16,5,2,1,0,1,1,4,1,1,2,2,1,10800.0,6,2,2,1
24.0,21,5,1,2,0,1,1,4,4,1,2,2,2,30000.0,1,0,6,0
54.0,16,1,2,2,0,4,1,4,4,2,2,2,2,18000.0,1,0,6,0
22.0,19,5,2,2,0,1,3,4,4,1,2,2,2,27000.0,1,2,1,1
28.0,20,5,1,2,0,1,1,2,1,1,2,2,2,25200.0,1,0,1,1
38.0,16,1,2,2,0,1,1,4,2,1,2,2,2,12000.0,1,2,1,0
29.0,14,5,2,1,0,1,3,4,1,1,2,2,1,11000.0,6,2,2,1
22.0,19,5,2,2,0,1,1,4,2,1,2,2,2,5000.0,1,2,1,0
22.0,16,5,1,2,0,1,1,4,2,1,2,2,2,13000.0,1,0,1,1
43.0,21,1,2,2,0,1,1,4,1,1,2,2,2,20000.0,3,2,8,0
54.0,16,1,2,2,0,5,1,4,1,2,2,2,2,600.0,6,0,1,0
44.0,12,1,2,2,0,5,1,4,4,2,2,2,2,0.0,6,2,1,0
21.0,19,5,2,2,0,1,1,4,1,1,2,2,2,23000.0,1,2,1,1
64.0,21,1,2,2,0,1,1,4,1,1,2,2,2,19900.0,6,0,2,0
64.0,22,1,1,2,0,4,1,4,1,2,2,2,2,28000.0,6,0,6,0
26.0,19,5,2,1,0,1,3,4,1,1,2,2,1,21000.0,1,2,1,1
54.0,21,1,2,2,0,1,1,4,2,1,2,2,2,0.0,6,0,1,0
32.0,22,5,2,2,0,1,1,4,3,1,2,2,2,20000.0,1,2,1,1
25.0,16,1,1,2,0,5,1,4,4,2,2,2,2,7000.0,1,0,6,1
64.0,19,1,2,2,0,5,1,4,2,2,2,2,2,0.0,6,0,1,0
60.0,15,1,1,2,0,1,1,4,4,1,2,2,2,50.0,6,0,1,0
31.0,1,5,1,2,0,1,1,4,4,1,2,2,2,0.0,6,0,8,0
22.0,19,5,2,2,0,1,3,4,1,1,2,2,2,8000.0,1,2,1,0
26.0,19,1,2,2,0,1,3,2,3,1,2,2,2,0.0,6,2,1,0
25.0,21,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,6,0
56.0,13,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,3,1
16.0,14,5,2,2,2,5,1,0,1,2,2,2,2,4000.0,1,2,8,0
15.0,13,1,1,2,0,1,1,0,1,1,2,2,2,0.0,0,0,8,0
29.0,21,5,2,2,0,1,3,4,1,1,2,2,2,20000.0,1,2,1,0
48.0,21,5,1,2,0,1,1,4,2,1,2,2,2,13000.0,1,0,1,0
44.0,16,5,2,2,0,5,1,4,1,2,2,2,2,8000.0,1,2,1,1
50.0,8,4,1,2,0,5,3,4,4,2,2,2,2,20000.0,1,0,1,0
49.0,22,1,2,2,0,1,1,4,1,1,2,2,2,14400.0,1,2,1,1
27.0,16,5,1,1,0,1,3,4,1,1,2,2,1,0.0,6,0,6,1
64.0,1,2,2,1,0,4,1,4,1,2,2,1,2,5500.0,6,0,2,1
17.0,14,5,1,2,1,1,1,4,4,1,2,2,2,0.0,6,0,8,0
22.0,19,5,1,2,0,1,1,4,1,1,2,2,2,2700.0,1,0,6,0
18.0,18,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,6,0
63.0,21,1,2,1,0,1,1,4,1,1,1,2,2,12700.0,1,0,1,0
51.0,8,1,1,2,0,5,1,4,1,2,2,2,2,15000.0,1,0,1,1
18.0,19,5,2,2,0,1,3,4,1,1,2,2,2,3000.0,6,2,1,0
21.0,19,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,8,0
57.0,16,2,2,1,0,1,1,4,4,1,1,1,1,15000.0,6,0,1,1
19.0,18,1,2,2,0,4,1,4,1,2,2,2,2,18000.0,1,2,1,0
43.0,21,5,1,2,0,4,1,4,1,2,2,2,2,0.0,6,0,6,1
61.0,24,1,2,2,0,1,1,4,1,1,2,2,2,8000.0,1,0,1,0
50.0,21,1,2,2,0,5,1,4,4,2,2,2,2,8000.0,1,2,8,0
46.0,16,1,2,2,0,4,1,4,1,2,2,2,2,28000.0,3,2,8,0
37.0,16,1,2,2,0,1,1,4,1,1,2,2,2,25000.0,1,2,1,0
31.0,18,4,2,2,0,1,3,4,4,1,2,2,2,840.0,3,2,1,0
28.0,18,5,1,1,0,1,1,4,1,1,2,2,1,9900.0,6,0,6,1
60.0,16,1,1,1,0,4,1,4,4,2,1,2,2,9000.0,1,0,1,0
27.0,21,5,2,2,0,1,1,4,1,1,2,2,2,14000.0,1,2,1,1
64.0,19,2,1,2,0,1,1,4,2,1,2,2,2,9400.0,1,0,1,0
19.0,16,5,1,1,0,4,1,4,2,2,2,1,1,10700.0,6,0,6,1
40.0,14,1,1,2,0,5,1,4,4,2,2,2,2,27000.0,1,0,8,0
25.0,18,5,2,2,0,1,1,4,1,1,2,2,2,16600.0,1,2,1,0
19.0,16,5,2,2,0,1,1,4,2,1,2,2,2,4000.0,1,2,1,1
26.0,2,5,1,2,0,5,1,4,1,2,2,2,2,8000.0,1,0,1,0
35.0,16,5,2,2,0,1,1,4,2,1,2,2,2,0.0,6,2,9,0
26.0,18,5,1,2,0,1,1,4,2,1,2,2,2,2500.0,1,0,6,0
51.0,19,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,0,1,0
52.0,19,1,2,2,0,5,1,4,4,2,2,2,2,9900.0,1,0,8,0
22.0,21,1,2,2,0,5,3,4,1,2,2,2,2,0.0,6,2,9,0
60.0,18,1,1,2,0,4,1,4,1,2,2,2,2,18000.0,1,0,6,0
18.0,16,5,1,2,0,1,1,4,1,1,2,2,2,1000.0,1,0,2,0
38.0,19,1,2,2,0,5,1,4,1,2,2,2,2,6000.0,6,2,8,1
57.0,14,1,1,2,0,1,1,4,4,1,2,2,2,0.0,6,0,2,1
55.0,16,5,2,1,0,4,3,4,1,2,2,2,1,15000.0,6,0,6,1
62.0,16,1,2,2,0,1,1,4,1,1,2,2,2,5500.0,6,0,1,1
63.0,15,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
53.0,19,1,2,2,0,4,1,4,4,2,2,2,2,15600.0,1,0,6,0
31.0,1,3,2,2,0,1,1,4,4,1,2,2,2,970.0,6,2,6,1
43.0,21,1,1,2,0,1,1,2,1,1,2,2,2,29400.0,1,0,1,0
31.0,16,5,2,2,0,1,1,4,1,1,2,2,2,23300.0,1,2,8,1
46.0,16,5,2,2,0,1,1,4,1,1,2,2,2,20000.0,1,2,1,1
62.0,11,1,1,2,0,5,1,4,1,2,2,2,2,5400.0,6,0,1,1
24.0,20,5,2,2,0,1,1,4,2,1,2,2,2,30000.0,1,2,1,0
16.0,13,5,1,2,5,1,1,0,2,1,2,2,2,0.0,6,0,1,0
37.0,6,5,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,8,1
36.0,1,1,2,2,0,5,1,4,1,2,2,2,2,30000.0,1,2,8,0
34.0,21,1,2,2,0,1,2,4,1,1,2,2,2,6200.0,1,2,1,1
25.0,22,5,2,2,0,1,1,4,2,1,2,2,2,20000.0,1,2,1,0
37.0,9,1,1,2,0,5,1,4,1,2,2,2,2,18500.0,1,0,8,1
36.0,16,5,2,2,0,1,1,4,1,1,2,2,2,0.0,3,2,2,1
20.0,16,5,2,2,0,1,1,4,1,1,2,2,2,20200.0,6,2,1,1
19.0,16,5,1,2,0,3,3,4,1,1,2,2,2,0.0,6,0,6,0
23.0,22,1,2,2,0,5,2,4,1,2,2,2,2,0.0,3,2,6,0
58.0,19,1,2,2,0,1,1,4,1,1,2,2,2,25000.0,6,0,1,0
36.0,16,5,1,2,0,5,1,4,1,2,2,2,2,10000.0,1,0,1,0
39.0,13,5,2,2,0,1,1,4,1,1,2,2,2,4080.0,1,2,1,1
29.0,16,1,2,2,0,4,1,4,4,2,2,2,2,0.0,6,2,6,1
17.0,14,5,2,2,1,1,1,4,2,1,2,2,2,0.0,6,2,1,0
29.0,14,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,0
23.0,18,5,2,2,0,1,1,4,1,1,2,2,2,30000.0,1,2,1,1
19.0,19,5,2,2,0,1,1,4,1,1,2,2,2,3500.0,1,2,1,0
22.0,20,5,1,2,0,1,3,4,2,1,2,2,2,28800.0,1,0,1,0
25.0,16,5,2,2,0,1,1,4,1,1,2,2,2,13000.0,1,2,1,0
21.0,19,5,1,2,0,1,1,4,1,1,2,2,2,1500.0,1,0,1,0
56.0,19,5,2,1,0,1,1,4,1,1,2,1,2,20200.0,6,0,1,1
15.0,12,5,1,2,7,1,1,0,4,1,2,2,2,2900.0,0,0,2,0
25.0,18,5,2,2,0,1,1,4,1,1,2,2,2,0.0,6,1,1,0
15.0,12,5,2,2,7,5,1,0,2,2,2,2,2,0.0,0,2,9,1
19.0,18,5,1,2,0,5,1,4,4,2,2,2,2,4000.0,6,0,1,1
30.0,21,5,1,2,0,4,3,4,1,2,2,2,2,16000.0,1,0,1,1
50.0,1,5,1,1,0,4,1,4,1,2,2,2,1,7000.0,6,0,6,1
53.0,17,5,2,1,0,1,1,4,1,1,2,2,2,9900.0,6,0,1,1
42.0,9,5,1,2,0,5,1,4,1,2,2,2,2,21000.0,1,0,1,1
32.0,22,5,2,2,0,1,1,4,1,1,2,2,2,26800.0,1,2,6,0
28.0,19,5,1,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,1,0
17.0,15,5,2,2,7,1,3,4,4,1,2,2,2,0.0,6,2,1,0
50.0,17,5,1,2,0,1,1,4,4,1,2,2,2,30000.0,1,0,1,0
16.0,14,5,1,2,7,1,1,0,1,1,2,2,2,0.0,6,0,6,0
57.0,21,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
23.0,16,5,1,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,1,0
19.0,18,5,2,2,0,1,1,1,4,1,2,2,2,24000.0,4,2,1,0
29.0,21,5,1,2,0,1,1,4,1,1,2,2,2,27000.0,1,0,1,0
26.0,20,5,2,2,0,5,1,4,1,2,2,2,2,10500.0,6,2,8,0
64.0,16,1,1,2,0,1,1,2,1,1,2,2,2,5200.0,6,0,2,1
15.0,12,5,1,2,1,1,3,0,2,1,2,2,2,0.0,0,0,9,0
17.0,13,5,2,2,2,1,1,4,1,1,2,2,2,0.0,6,2,1,0
61.0,16,1,1,2,0,1,1,4,2,1,2,2,2,22700.0,1,0,1,1
17.0,14,5,2,2,1,1,1,4,2,1,2,2,2,0.0,6,2,1,0
40.0,21,1,2,2,0,4,1,4,1,2,2,2,2,18000.0,1,2,6,0
20.0,16,5,1,2,0,1,3,4,4,1,2,2,2,0.0,3,0,1,0
20.0,19,5,2,2,0,1,1,4,1,1,2,2,2,3000.0,1,2,1,0
61.0,16,1,2,1,0,5,1,4,1,2,1,1,2,10000.0,1,0,1,0
24.0,19,5,1,2,0,1,1,4,2,1,2,2,2,8000.0,1,0,2,0
23.0,16,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,1
23.0,16,1,1,2,0,1,3,1,4,1,2,2,2,29900.0,4,0,1,0
61.0,21,2,2,2,0,4,1,4,1,2,2,2,2,18900.0,6,0,6,1
24.0,14,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,1,1,1
23.0,19,5,2,1,0,1,1,4,2,1,2,2,2,0.0,6,2,1,1
18.0,18,5,2,2,0,1,1,4,1,1,2,2,2,10000.0,6,2,8,0
39.0,13,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,2,1,0
22.0,19,5,1,2,0,1,1,4,1,1,2,2,2,17200.0,1,0,8,1
40.0,11,5,1,2,0,5,1,4,4,2,2,2,2,10000.0,1,0,1,0
28.0,16,5,1,2,0,1,1,4,2,1,2,2,2,5000.0,1,0,1,0
63.0,21,3,2,1,0,1,1,4,1,1,2,2,2,24000.0,6,0,1,0
46.0,23,1,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
39.0,13,1,2,2,0,1,1,4,1,1,2,2,2,30000.0,1,2,1,0
53.0,19,5,1,2,0,1,1,4,1,1,2,2,2,2000.0,3,0,1,1
22.0,19,5,2,2,0,1,1,4,2,1,2,2,2,24100.0,1,2,1,0
18.0,18,5,1,2,0,5,2,4,1,2,2,2,2,0.0,6,0,6,0
56.0,16,1,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
42.0,15,1,2,2,0,5,1,4,1,2,2,2,2,9700.0,6,2,1,1
38.0,16,1,2,2,0,1,1,4,1,1,2,2,2,8100.0,6,2,2,1
54.0,22,1,2,2,0,4,1,4,1,2,2,2,2,0.0,6,0,6,0
38.0,15,2,2,2,0,5,1,4,1,2,2,2,2,12000.0,1,2,2,1
16.0,13,5,2,2,2,1,1,0,1,1,2,2,2,0.0,6,2,6,1
27.0,16,1,1,2,0,1,1,4,1,1,2,2,2,30000.0,1,0,8,0
47.0,21,1,2,2,0,1,1,4,1,1,2,2,2,10800.0,3,2,2,0
62.0,20,3,1,2,0,1,1,2,2,1,2,2,2,-4800.0,1,0,1,0
26.0,16,5,2,2,0,5,1,4,4,2,2,2,2,0.0,6,2,8,0
46.0,12,1,2,2,0,5,1,4,2,2,2,2,2,0.0,6,2,8,0
16.0,12,5,2,2,7,1,1,0,1,1,2,2,2,0.0,6,2,8,0
24.0,16,5,1,2,0,1,1,4,4,1,2,2,2,15000.0,1,0,1,0
22.0,19,5,2,2,0,1,1,4,1,1,2,2,2,10000.0,3,1,1,0
34.0,18,5,2,2,0,1,1,4,4,1,2,2,2,30000.0,1,2,1,0
44.0,15,1,2,2,0,1,1,4,4,1,2,2,2,7200.0,1,2,1,0
28.0,21,5,1,2,0,1,1,4,2,1,2,2,2,28000.0,1,0,1,0
60.0,17,3,1,1,0,1,1,4,2,1,2,1,2,20000.0,6,0,1,0
54.0,16,5,1,1,0,1,1,4,1,1,2,2,1,7600.0,6,0,1,1
24.0,21,5,1,2,0,5,3,4,1,2,2,2,2,10000.0,1,0,6,0
61.0,18,1,2,2,0,5,1,4,4,2,2,2,2,0.0,6,0,6,0
38.0,16,5,1,1,0,1,1,4,1,1,2,2,1,21900.0,6,0,6,1
29.0,21,5,2,2,0,1,1,4,4,1,2,2,2,20000.0,1,2,7,0
17.0,14,5,1,2,1,1,1,4,1,1,2,2,2,150.0,6,0,6,0
34.0,18,1,1,2,0,4,1,4,1,2,2,2,2,20000.0,6,0,8,0
26.0,21,1,2,2,0,1,3,4,2,1,2,2,2,0.0,6,2,1,0
35.0,21,5,1,2,0,1,1,4,1,1,2,2,2,18000.0,1,0,8,1
31.0,22,5,1,2,0,1,1,4,2,1,2,2,2,9600.0,1,0,1,0
48.0,16,5,1,1,0,1,1,4,1,1,2,2,1,30000.0,6,0,1,1
47.0,12,1,2,2,0,5,1,4,1,2,2,2,2,16000.0,1,2,8,1
43.0,21,1,2,2,0,1,1,4,1,1,2,2,2,7600.0,3,2,1,0
19.0,16,5,1,2,0,1,3,4,4,1,2,2,2,5700.0,1,0,1,0
18.0,18,5,2,2,0,1,1,4,1,1,2,2,2,3700.0,6,2,9,0
62.0,18,1,1,1,0,1,1,4,1,1,1,2,1,26600.0,6,0,1,0
38.0,10,5,1,1,0,1,1,4,2,1,2,2,1,6000.0,6,0,1,1
62.0,1,1,2,2,0,4,1,4,1,2,2,2,2,0.0,3,0,6,0
15.0,12,5,1,2,1,1,1,0,1,1,2,2,2,0.0,0,0,1,0
20.0,19,5,2,2,0,5,1,4,1,2,2,2,2,0.0,3,2,1,1
51.0,17,1,1,2,0,4,1,4,1,2,2,2,2,20000.0,1,0,2,0
45.0,19,5,2,2,0,1,1,4,1,1,2,2,2,15000.0,1,2,1,0
24.0,19,5,2,2,0,1,1,4,1,1,2,2,2,20000.0,1,2,1,0
16.0,13,5,1,2,2,1,1,0,1,1,2,2,2,0.0,6,0,1,0
38.0,9,5,2,2,0,5,1,4,1,2,2,2,2,18000.0,1,2,8,0
19.0,16,1,1,2,0,1,1,4,1,1,2,2,2,21000.0,1,0,1,0
16.0,13,5,1,2,1,1,1,0,4,1,2,2,2,0.0,6,0,1,0
24.0,17,5,1,2,0,1,1,4,2,1,2,2,2,13800.0,1,0,1,1
20.0,18,5,1,2,0,1,1,4,2,1,2,2,2,2000.0,6,0,9,0
20.0,16,5,2,2,0,1,1,4,1,1,2,2,2,25000.0,1,2,1,0
19.0,16,5,2,2,0,5,1,4,4,2,2,2,2,0.0,6,2,6,1
25.0,19,5,1,2,0,1,3,4,3,1,2,2,2,25000.0,1,0,1,1
61.0,16,1,2,2,0,1,1,4,2,1,2,2,2,120.0,6,0,1,0
64.0,18,1,2,2,0,1,1,4,1,1,2,2,2,5500.0,6,0,1,0
16.0,14,5,2,2,7,1,3,0,4,1,2,2,2,0.0,6,2,1,0
55.0,1,1,2,1,0,4,1,4,1,2,1,2,2,20000.0,1,0,6,0
22.0,19,5,1,2,0,1,1,4,1,1,2,2,2,12000.0,1,0,6,1
25.0,19,5,2,1,0,1,1,4,1,1,2,2,1,0.0,3,2,8,0
37.0,16,5,1,1,0,1,1,4,1,1,2,1,1,8400.0,6,0,8,1
47.0,19,3,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,1,1
47.0,17,2,2,1,0,4,1,4,1,2,2,2,2,500.0,6,2,8,1
17.0,14,5,1,2,2,1,1,4,1,1,2,2,2,0.0,6,0,6,0
59.0,19,1,2,2,0,5,1,4,1,2,2,2,2,0.0,6,0,1,0
64.0,20,5,2,2,0,1,1,4,1,1,2,2,2,5300.0,1,0,1,0
32.0,9,5,1,2,0,5,1,4,1,2,2,2,2,15000.0,1,0,1,0
40.0,21,1,2,2,0,1,3,4,1,1,2,2,2,25000.0,6,2,1,0
28.0,18,1,2,2,0,1,3,4,4,1,2,2,2,0.0,6,2,1,0
19.0,14,5,1,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
46.0,16,1,2,1,0,4,1,4,1,2,2,2,2,0.0,6,2,1,0
17.0,14,5,1,2,7,1,1,4,1,1,2,2,2,0.0,6,0,1,1
46.0,16,1,2,2,0,5,1,4,1,2,2,2,2,50.0,6,2,8,0
25.0,21,5,1,2,0,4,3,4,4,2,2,2,2,15000.0,1,0,6,0
36.0,8,5,2,2,0,1,1,4,1,1,2,2,2,0.0,3,2,1,1
32.0,19,5,2,2,0,1,3,4,2,1,2,2,2,180.0,3,2,1,1
20.0,12,5,2,2,0,1,3,4,4,1,2,2,2,0.0,6,2,6,0
47.0,22,1,2,2,0,1,1,4,1,1,2,2,2,9600.0,6,2,6,0
25.0,20,5,2,2,0,1,1,4,1,1,2,2,2,1500.0,1,2,6,0
18.0,19,5,1,2,0,5,1,4,4,2,2,2,2,7800.0,6,0,6,1
28.0,19,5,1,1,0,1,1,4,1,1,2,2,1,400.0,6,0,2,1
54.0,15,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,0,1,0
61.0,1,1,1,2,0,5,1,4,1,2,2,2,2,25000.0,1,0,8,1
30.0,22,5,2,2,0,1,1,4,4,1,2,2,2,0.0,6,2,9,0
18.0,18,5,2,2,0,1,1,4,4,1,2,2,2,3000.0,1,2,1,0
55.0,16,1,2,2,0,4,3,4,1,2,2,2,2,20000.0,1,0,1,0
52.0,14,4,1,1,0,1,1,4,2,1,2,2,1,25000.0,6,0,1,1
37.0,19,1,2,2,0,1,1,4,1,1,2,2,2,0.0,6,2,6,0
30.0,16,5,1,2,0,1,1,4,1,1,2,2,2,18000.0,2,0,1,1
46.0,14,4,2,2,0,1,1,4,1,1,2,2,2,12200.0,3,2,1,1
